"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions","actions 2","btn","btn 2","actions 3","actions href","actions 4","actions href 2"
"7","/10","Genuinely don't understand all the hate.","https://www.imdb.com/review/rw8274301/?ref_=tt_urv","lloydicusshort","https://www.imdb.com/user/ur86207449/?ref_=tt_urv","25 June 2022","Was it perfect? No. Was it as good as the Original? No. Was it a fun film that you could just sit back and enjoy? Yes. The tension and thrills as well as a solid conclusion to all the characters, new and the old ones that didnt get a decent ending in the original trilogy made it enjoyable enough. The dialogue was poor at times there is no denying it but overall solid action and conclusive.","28 out of 41 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8274301/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8274301/?ref_=tt_urv"
"6","/10","Fun action, and likable performances help overcome its weak story","https://www.imdb.com/review/rw8232699/?ref_=tt_urv","adotson-98233","https://www.imdb.com/user/ur107395797/?ref_=tt_urv","12 June 2022","Jurassic World Dominion is the third and final film in the Jurassic Park/World franchise. And what we get is great visuals, fun action, good performances, and nostalgia from the series. But at the cost of a good story.The good in this movie is of course the visuals. They are outstanding. The dinosaurs look great, and it's a true spectacle. The action too is really good. It may not be the best in the series, but it's fun and exciting. The performances are also pretty good. Isabella Sermon is a lot better here than in the last film. She is actually pretty funny here. The new characters brought in are for the most part pretty good. But the returning cast is great. Jeff Goldblum is very funny here. The overall nostalgia in the movie is quite nice. And finally the pace of the movie moves nicely to be entertaining.But the story here is not very good. This movie isn't bad, but the story could've made it worse. The premise doesn't live up to the promise that the last film set up. The villains here are pretty bad. They're not threatening at all, and pretty forgettable. The movie also has a messy narrative as it jumps from one place to another. Overall this is the most disappointing film in the series.Overall Jurassic World: Dominion suffers from a weak story, forgettable villains, and a messy narrative, but it's saved thanks to great visuals, fun action, good performances, and nice nostalgia from the series. This may be the most disappointing film in the series, but it's far from the worst.","88 out of 146 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8232699/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8232699/?ref_=tt_urv"
"4","/10","Wayne Knight said it best three decades ago: We got Dodgson here, and nobody cares.","https://www.imdb.com/review/rw8216225/?ref_=tt_urv","Brandon_Walker_Robinson","https://www.imdb.com/user/ur6860945/?ref_=tt_urv","8 June 2022","I don't know whether this is a fabled memory, but a few years ago I think I read an interview where director Colin Trevorrow said that the story of Dominion was always his ultimate go-to, that Jurassic World and Fallen Kingdom were the stepping stones to there (almost as if it was gathering the right build-up with characters, fan anticipation, budget, and technological advances). For every reason imaginable, I believed him. Where Fallen Kingdom ended, you had endless opportunity to explore the world with dinosaurs running amok and causing mayhem. Final shots of Fallen Kingdom included the T-Rex at a zoo, the Mosasaurus attacking surfers, a velociraptor overlooking a suburban California, and pterodactyls towering above a tourist-populated Las Vegas. It was all there; think The Lost World's San Diego epilogue but on a grander scale with more dinosaurs. Throw in the military, philosophical conversations regarding their eradication versus their survival, advance some more characters, and you have a bona fide fun summer blockbuster.This didn't happen.No matter what my actual opinion is of the film hereon out, I can't help but be letdown with disappointment that Trevorrow either deluded himself into believing this was the kind of conclusion that fans yearned for ala War for the Planet of the Apes (which has a much more compelling protagonist that makes it work despite its story misdirection) or J. A. Bayona pulled a Rian Johnson and put him in a corner with the concluding chapter that he had to rectify and had no actual written plan of his own. And it's not that there isn't a medium where this story doesn't work just fine. I can imagine the main plot elements being adapted from, say, a novelization or a comic series. Hell, there was even that Battle at Big Rock short that was done which could have told these elements on their own, or at the very least introduced them. Instead, they threw in extremely disjointed story bits for this final chapter that seemed to have no source of origin. They felt like they were the contrivance meant to unite our two character groups, and nothing more.Dominion starts off very okay. It shows that it can slow down, have a genuine heartbeat, provide pathos for the existence of our reptilian brethren, trot the globe to see how they have integrated (or not) with our species, and reintroduce characters new and old (with possible internal conflicts) to show how they would pave their globetrotting paths. They even fix some of the poorly written aspects of Fallen Kingdom such as maturing Franklin's character, giving better use to the laser-targeting attack system, and giving Maisie a more believable backstory. All of this is supported with fantastic animatronic work and much improved CGI blending with it. I thought the visuals were mostly a knockout and supported the onscreen setups.Not only that, but Sam Neill, Laura Dern, and Jeff Goldblum kindled a similar flame to their interactions in JP1 and you sat forward to watch those moments. I caught myself smiling quite a few times during those exchanges. Jeff Goldblum was especially used well as he was able to inject entertainment and comedy through his dialogue where the film otherwise was flat with on its attempts. They were not small cameo appearances and served crucial roles to the film. You buy where they are in their lives, and even though TLW and JP3 are retconned the actors clearly tapped into those experiences for their performances to accentuate their statuses.Speaking of buy-in, I would have given this film a long leash on a lot of things they could have done or did with this movie. We hit the point where we can embrace the ridiculous in several places. Want to make Blue become Owen's pet and attack guard? Go right on ahead. Want to modernize the action and give our protagonists more ability and skill that you might see in the Fast & Furious franchise or with our human Marvel heroes? If the dinosaurs get their large share of the action as well, I'm on board (the Malta scene is a perfect example of this). Want to pay homage to the previous films as you conclude your franchise? That is what I expect. I also expect them to diversify this on a tonal level where need be as to not become too stale, and I think I was feeling that here. Hell, there is nearly a half-hour duration where not a single dinosaur is shown or brought up, and if it's in anticipation for what is to come while building character or story then I will let it play out.The problem really arose both when the movie decided to abandon the broad, peregrinating experience and confine its setting. Dominion is the saga's epic conclusion and did not need to put on this hat. This was a major rug pull from what was anticipated, and soured itself spending an excruciatingly long time on something that left little entertainment, tension, or dinosaurs. When they do show up, the moments become a little one-note. Our good guys have plot armor such as raptors that can run at vehicle speeds but can't catch up to running characters, or when they are cornered they just get roared at or ran/flown/swam past until they find their way out of the situation, or when they know they can stand around and trust that a carnivore won't eat them because reasons. Bryce Dallas Howard got the best/most suspenseful dino encounters at this stage of the film and they actually work extremely well, but for a near 150-minute movie these are few and far between, and for this franchise you really have to sit and ask yourself if there is a chance that she won't survive any of these instances.A lot of this could have been made better if our Rexy got some great moments, but even she was backdropped and upstaged too often to matter, or when she does come on screen it seems to be a rehashed occurrence from something of old. She looked and sounded good, though. I want to restate how good the dinosaurs actually looked here, and I want to commend the visual effects departments for what they were able to do in that department. If there was a niggle I'd have here, it would probably be in the weight of the raptor movement which felt too light and jittery. That probably only makes sense in my head, but the rest looked really good. If knowing that I would have to wait 21 years after 2001's Jurassic Park III to finally get the sequel with visuals that really soar, I would gladly take it. I just wish it was with a better film, or at least with a film that I would want to rewatch over and again. Instead, this left an aftertaste that makes me want to instead go and watch Top Gun: Maverick for a fourth time. Outside of demo material, I don't even know if I will be a completionist and get this on UHD a few months down the line. Normally one shouldn't fault a film for letting their own speculation become expectation, but in this particular instance I very much believe that you can. All signs and promotions hinted toward a different kind of movie and story, but despite the good parts it did have, this was too much of a misguided, ineffectual whimper.","591 out of 765 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8216225/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8216225/?ref_=tt_urv"
"7","/10","Can't beat the original (1993), but better than Fallen Kingdom","https://www.imdb.com/review/rw8226805/?ref_=tt_urv","bfspxcsv","https://www.imdb.com/user/ur129769242/?ref_=tt_urv","11 June 2022","While this movie isn't perfect, it doesn't deserve the hate it receives online. There are some laughable and cringe-y scenes, but overall the movie has some great shots, and was very fun and enjoyable.","22 out of 33 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8226805/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8226805/?ref_=tt_urv"
"2","/10","Absolute trash","https://www.imdb.com/review/rw8215815/?ref_=tt_urv","schroederagustavo","https://www.imdb.com/user/ur80309494/?ref_=tt_urv","8 June 2022","This movie attempts to exploit the nostalgia of the original characters and it fails miserably at every level. The action, the editing, the direction, it's all terrible. The movie has no focus, too many characters that have nothing to do and nothing to do with each other. The only positive thing I can say about this movie is they did use plenty of ""real"" props for some of the dinosaurs, so it's not like the actors are always looking at a green screen. However, everyone just feels kind of disconnected from the movie. Like everyone involved knew the script was trash and the movie would just be a cash grab because they knew idiots like myself would go and see it. Oh well. Just Hollywood doing what they do best.","654 out of 862 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8215815/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8215815/?ref_=tt_urv"
"7","/10","Get the hat!","https://www.imdb.com/review/rw8298598/?ref_=tt_urv","reddiemurf81","https://www.imdb.com/user/ur27018907/?ref_=tt_urv","4 July 2022","4 yrs have passed since the events of Fallen Kingdom. Dinosaurs now roam the modern world and people have somewhat adjusted to that fact. For the most part, the apex predators have been rounded up and kept contained by special organizations. However, there has been quite the demand in the black market for dinosaurs of all kinds. Illegal breeding sites are everywhere.One of the organizations that prioritized rounding up the apex predator dinosaurs is Biosyn, a global leader in most every industry, from biological science, to engineering, to improving food crops. Biosyn has set up a sanctuary research facility (in the middle nowhere) where they house most every species of dinosaur on earth. There they study dinosaur dna in hopes of finding uses for all kinds of human diseases and deficiencies.Throughout the heartland of the U. S., an anomaly has begun to occur. Something has begun destroying crops everywhere,, with the exception of very specific crops (or shall I say,, specific crop producers). It has the scientific world baffled, and worried that if this continues the entire world's food supply
will disappear within a generation.One scientist in particular concerned with this anomaly is Ellie Settler, who is en route to visit the Biosyn research center and get some answers on what they are doing to combat these problems. Her only problem is needing someone that she trusts to back her up. So who can she call on but her old flame and partner in the game of science Alan Grant!Owen and Claire have retreated to Owen's cabin in hopes of keeping Maisie hidden from the world, knowing that certain people would do anything to get to her, study her, etc. Now 14 yrs old, Maisie is very much at odds with how she came to be in the world, and wonders who her mother (Christine Lockwood) really was. She's also very tired of being kept hidden from the world, and has a habit of wondering away from their homestead.Also,, Blue has set up a nest not too far from the cabin,, and has given birth,,,I don't want to say much more,, I will say
that I think the negative reviews are not completely deserved. Is the movie a groundbreaking, perfect example of a film? Well, no. Neither were the last two! Imo, it's fun, and I didn't see the direction they went in coming (at least not most of it). It's a straight 7 rating imo. I will also say that this needs to be the last (but we know how that goes).","45 out of 74 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8298598/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8298598/?ref_=tt_urv"
"2","/10","That hurt my eyes","https://www.imdb.com/review/rw8829079/?ref_=tt_urv","bjdr-18636","https://www.imdb.com/user/ur68032818/?ref_=tt_urv","26 January 2023","It's an absolute wow.Painfully cheesy, repetitive as the drumming of a woodpecker, script recycled from a hundred movies before and once again over the toppish CGI. How many old and new monsters can you cram in? Just about as many as old and new actors to awoke that fuzzy warm feeling you had when first watching Jurassic Park three decennials ago!Could I conjure up anything good here? I kind of like that Malcolm character and Jeffie does him quite well but it's just not near enough.It took absolute determination to get through the whole movie without putting it on x2. Man... Hollywood is reaching new lows by the number.","15 out of 16 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8829079/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8829079/?ref_=tt_urv"
"8","/10","A decent watch!","https://www.imdb.com/review/rw8231605/?ref_=tt_urv","abidaparveen-30187","https://www.imdb.com/user/ur142857735/?ref_=tt_urv","12 June 2022","After reading all the negative reviews, watched Jurassic world dominion without any expectations.I watched in 3D IMAX
I quite liked the movie- not as bad as the negative reviews. Definitely, a one time watch.","25 out of 35 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8231605/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8231605/?ref_=tt_urv"
"6","/10","What are locusts doing in a dinosaur movie; never understood the purpose of the movie","https://www.imdb.com/review/rw8226879/?ref_=tt_urv","madhumitha_raj","https://www.imdb.com/user/ur49780723/?ref_=tt_urv","11 June 2022","I loved Michael Chrichton's books and the Jurassic Park series, and was in awe while watching Jurassic World and the first half of fallen kingdom. Some of the sequences are so memorable that I have rewatched the movies many times.But the Dominion doesn't have any meaning. There is no resolution for what the main question raised in the ending of the last movie- whether mankind can coexist with dinosaurs.Most of the sequences such as the Malta one, Claire ejecting from the plane thinking that wud be safer when they show her to be in more danger than the other two together, dodgson stopping their escape in the train and exposing his asset to dinosaurs in the mines, and Grant, Sattler and Malcolm acting so secretive to steal the DNA when you can't understand what wud happen if Dodgson caught them.Finally, apart from seeing Blue in the wild, none of the dinosaurs made any impact other than being props. It cud have been any creatures other than dinosaurs chasing these guys, and it would have made no difference.Finally, there was no scope for Chris Pratt in the movie to shine through.Disappointing script and useless antagonist- everything seemed contrived and unnatural; I still don't get why Claire fell into a rainforest while the other two fell on a frozen lake and still found Claire later. And what were locusts doing in a dinosaur movie????","6 out of 7 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8226879/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8226879/?ref_=tt_urv"
"2","/10","A Bad 3:00 AM B-Movie Dressed in a Big Budget","https://www.imdb.com/review/rw8243808/?ref_=tt_urv","syd9907","https://www.imdb.com/user/ur24917648/?ref_=tt_urv","16 June 2022","I'm going to make this short...Jurassic World: Dominion is like cleaning out your refrigerator and dumping a bunch of stuff in the trash. Only in this case, they decided to dump the ""stuff"" on the screen in this film. Jurassic World: Dominion has a lot of story arcs with no real connection or depth. People are popping in, popping back out, then popping in again, boring us with trite laughable dialogue and no real character development; you don't really care about any of these people. Just when you think there might be something to a scene with the familar charcaters, CUT TO another scene with no set-up. This film is like watching a 3:00 AM B-movie that is so bad, it does its job by putting you back to sleep. And let's talk about the dinosaurs, velociraptors and various man-eating prehistoric creatures...nah, it's not worth it because other than the penultimate scene where the biggest and baddest were going at each other, they were simply an after-thought. Go figure.Everyone connected to this film tried to do too much and it didn't work as far as the storytelling is concerned. As I said before, they emptied the refrigerator and threw in everything in this film and it left a bad taste in my mouth because there was just too much ""stuff.""","310 out of 408 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8243808/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8243808/?ref_=tt_urv"
"","","Very disappointed fan","https://www.imdb.com/review/rw8280373/?ref_=tt_urv","SwatCat","https://www.imdb.com/user/ur11815793/?ref_=tt_urv","27 June 2022","I'm a fan of all the JP movies and even fully aware the later ones are not top notch at all, I still watched them all multiple times and enjoyed them immensely because there is something magical and fun about them. They feel like an adventure, a joyride, a lost world. This one however is incredibly bad, so disappointing, such a mess and so rediculous. Cramming in too many stuff, too many attacks, too many story, too much of everything. Bad humor, no tension at all, no fun. Messy story with non-sensible characters like that woman in white? What was she suppose to be, a scary kickass female rolemodel or something? Yeah that worked..... .. Stopping a 7 ton dino with a mere lasso on horseback *rolls eyes*. The reciculous ""she impregnated herself with her own DNA"". *oh please!* The stupid ""the system rebooted so the dead locust on the floor apparently 'reboot' too"". *what now?* Even The reappearance of the original cast, which should have been a great moment, was done in a very rushed and blend way, no emotion in it at all. And then the two new characters that nobody even knows basicly end up saving the day *puke* The ending, with the ""epic fight"" was really just epic cringe!. Honestly, I feel like this movie was made by a bunch of 14 year olds. So going back to the first 5 movies ....I truly, truly apprecitate them even more now! In fact, compared to this one they are pretty awesome.","4 out of 4 found this helpful.
                        
                        
                             |","Was this review helpful?","Yes","No","Report this","https://contribute.imdb.com/review/tt8041270/rw8280373/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv","Permalink","https://www.imdb.com/review/rw8280373/?ref_=tt_urv"
