"rating-other-user-rating","title","title href","username","review-date","text"
"10","I will give it easy 10","https://www.imdb.com/review/rw9606377/?ref_=tt_urv","malee-16182","5 February 2024","As I always like jason Statham, I don't think too much just enjoy the revenge based full of action movie.""Bee Keeper,"" the latest action-packed thriller starring Jason Statham, delivers a relentless adrenaline rush with a gripping tale of revenge. The storyline, centered around a scam call center and its connection to the president, adds a layer of intrigue and political tension. Statham's performance is stellar, embodying the role of a vengeful protagonist with unmatched intensity. The action sequences are jaw-dropping, showcasing Statham's martial arts prowess and the film's high-octane choreography. The cinematography skillfully captures the gritty atmosphere, enhancing the overall viewing experience. The narrative unfolds with unexpected twists and turns, keeping the audience on the edge of their seats. The supporting cast contributes solid performances, adding depth to the characters and amplifying the film's impact. The film successfully blends elements of revenge, political drama, and intense action, making it a must-watch for fans of the genre. While the plot may stretch believability at times, the sheer entertainment value and Statham's charismatic presence make ""Bee Keeper"" a thrilling cinematic experience that packs a punch from start to finish."
"6","Unintentionally hilarious","https://www.imdb.com/review/rw9610589/?ref_=tt_urv","alex-mott","8 February 2024","The second level of meaning and historical references to bees are intriguing, but don't be fooled. This is another Jason Statham film where the protagonist gets angry and decides to kill everyone responsible - and nothing can stop him! Not hired thugs, not teams of private security guards, not even the FBI! I laughed so many times. Agent Verona Parker didn't shed a tear after learning that her mother died a few minutes ago, the FBI couldn't find the baddies in months but a local cop friend of Clay's located them in 5 mins, stoichiometric ratios don't exist (as usual) and the only thing that survived another huge fireball explosion was a book about beekeeping. Jason Statham looks great for his age, Jeremy Irons' hair parting actually changes sides and it's only 1hr45mins. Sit back, chuckle and wait for the inevitable Beekeeper 2."
"2","Embarassing, not even worth pirating","https://www.imdb.com/review/rw9631705/?ref_=tt_urv","wirednights","19 February 2024","With such a unique and eye-catching name as the Beekeeper, I was excited for this. I thought he'd use the bees to assassinate people, which would've been cooler than the actual movie premise. Then I started asking myself why I'm not watching John Wick instead. Staham in a raspy voice: ""Sometimes when there's dysfunction in the hive, you have to take out the queen"" lol ok. Is this the product of the writers strike? It would've been more believable if the call center was in India, not Massachusetts. But realism would upset someone. Beekeepers are a rip-off of Treadstone from the Jason Bourne series. The CGI office building explosion left me depressed. My conflusion: If you want real explosions, watch a real movie.They send a female beekeeper to take out Statham.. you probably forgot about her because she's dead in 30 seconds. Very anticlimactic and utterly pointless waste of runtime. The cringey Scottish guy at the end looks like a bad guy from Streets of Rage on Sega Genesis. Who writes this garbage? I can't believe Miramax put their name on this. This was worse than Thanksgiving 2023. I can enjoy brainless action movies, but this just did not work. Agent Verona Parker's character is so eye-rolling and unlikeable. She just sucked and was not believable as an FBI agent. Statham looks tired, he's less of a character in this movie and more of a plot device. Statham needs to retire, I'm not taking the bait again. He was good in Transporter 1 and The Mechanic, and that's all."
"7","What you would expect but more brutal","https://www.imdb.com/review/rw9567469/?ref_=tt_urv","hifiman-62270","16 January 2024","Actually no idea why the story is being regarded as poor. It's relevant in today's age of rampant online fraud. And the fact that people who exist who shall we say have ""ghosts"" past is hardly the thing of imagination. So actually its quite a simple revenge flick based around reality..however of course it's a Statham flick so he has to be phenomenal and virtually unkillabe. But it's all done in a very well staged way. Exciting . Brutal. Simple and brief and efficient. I'd say it's a less styalised grittier John wick style movie and expect a sequel to be greenlit very very soon. Don't expect anything else and just enjoy be the ride."
"4","The Beekeeper caters to action junkies. This has some John Wick, Steven Seagal and Jean-Claude Van Damme vibes","https://www.imdb.com/review/rw9631014/?ref_=tt_urv","kevin_robbins","19 February 2024","My wife and I recently caught The Beekeeper (2024) in theaters. The plot follows a retired special agent who tends to a bee colony and shares moments with his aging yet appreciative neighbor. However, when his neighbor falls victim to a scam, he unleashes hell in retaliation.Directed by David Ayer (Suicide Squad), the film features Jason Statham (Crank), Emmy Raver-Lampman (The Umbrella Academy), Josh Hutcherson (The Hunger Games), Jeremy Irons (Dead Ringers), and Phylicia Rashad (The Cosby Show).This movie is a chaotic mess. The acting and dialogue are horrendous and had a made-for-television vibe. It's a ""shut your brain off"" experience with over-the-top action scenes, some intentionally hilarious, and others so bad that they become amusing. The action choreography blends fights, knives, and gore brilliantly. The shootouts are fun. The bridge scene was excellent, ""unlucky"" conversation hilarious, the gas station sequence was wild and the brass knuckles fight cracked me up. There was some entertaining scene. Even Jeremy Irons seems awkward and out of place.In conclusion, The Beekeeper caters to action junkies. This has some John Wick, Steven Seagal and Jean-Claude Van Damme vibes. I would score this a 4/10 and recommend seeing it once."
"7","Buzzing with brutality and a bit of stinging social commentary","https://www.imdb.com/review/rw9564400/?ref_=tt_urv","steveinadelaide","15 January 2024","The Beekeeper is not another typical sugary action film. It is a brutal revenge story characterised by biting social commentary and violent fights. The lead role of Adam Clay, a former operative in the secret dark government organisation called Beekeepers, is played by Jason Statham, who wears the beekeeper's hat. Adam has been left without his only friend, who was scammed online. He decides to sting the corrupt corporation that stole away his dear friend, leaving behind maimed bodies and broken secrets.David Ayer, director of macho war movies, has brought the same level of intensity to The Beekeeper. Fights between combatants are raw, with Statham as usual in his signature balletic violence. He acts like a beekeeper, protecting the hive, dealing with thugs, and methodically beating them down one by one; all of these blows hurt the system he opposes.The Beekeeper is not all fists and fights (well, not quite). Surprisingly, it weaves a complex web of themes. This means that its objective is to focus on unmasking the evils of corporate greed and their effects on people. However, Adam's fascination with bees shows how society interacts with everyone, for even little things can cause massive changes.Emmy Raver-Lampman as Adam's friend's estranged daughter and an FBI agent, and Jeremy Irons playing a chillingly charismatic CEO, give impressive performances among others who make up this cast. Raver-Lampman brings some much-needed emotional depth, while Irons drips wickedness out of every word spoken through his unique style.However, at times, this film fails to live up to its own ambitions. The story line, despite being captivating, tends to be somewhat predictable at times, while the pacing occasionally becomes clumsy, going from one action sequence to another without providing much scope for thematic exploration. Moreover, dialogue sometimes becomes clichéd, especially when too many bee-related puns come into play.However, The Beekeeper has enough energy to keep your attention. This is a movie that is not scared of getting its hands dirty in either the literal or metaphorical sense. It's a brutal bee sting of a film that makes you itch to fight for what is right, even when stung in the process.So, should you watch The Beekeeper? If you are just looking for senseless action, this one may not be for you. If you fancy violent movies that have an absurd plot yet still employ social commentary, then perhaps it may be worth your time to go and see it. Just remember, it's a Jason Statham action movie. If you've seen one before, you'll know what to expect!"
"7","The Grim Reaper","https://www.imdb.com/review/rw9621254/?ref_=tt_urv","cahidi","14 February 2024","Jason Statham, his name alone guarantees a minimum of 5 star rating on an action movie. So with that in mind, this movie is obviously a must see for all action movie junkie. Every action movies which he starred in always keeps the audiences nailed to their seats. Regardless of their plots, the action sequences alone have that kind of effect. So I don't need to review on the action part anymore. Plot wise, there's nothing new with this movie. It's all straight forward. Meet the hero, meet the bad guy, the bad guy wronged the hero, the hero punish the bad guy. Boom. Simple and effective. Leave very little to the imagination. A little suggestion to enjoy action movies : stop thinking too hard. This is not a science project. Try to enjoy life, not experiment on it."
"6","Ridiculous, silly, and entertaining","https://www.imdb.com/review/rw9563582/?ref_=tt_urv","darkreignn","14 January 2024","I am not a fan of David Ayer, but I am a fan of Jason Statham, and so - also being inspired by the positive reviews - I decided to drag my dad to the theatre with me to watch this movie. And on one hand, I enjoyed it as a Statham action vehicle; on the other hand, this film is chock-full of virtually every single David Ayer cliche that you can imagine.Is there near-constant cussing in this movie because of script writing that would make middle school students blush? Yes, there is. Are there a large number of ridiculous looking and absurdly dressed characters that you cannot envision being in anything other than an Ayer picture? Oh, you better believe it. And is there over-the-top violence that has absolutely no business being portrayed as anything that would remotely even take place in the realm of reality? Of course! It's all standard Ayer fare, and while I am not too much of a proponent of that, I found ""The Beekeeper"" to be as entertaining as it was thanks, in part, to those creative decisions.As much as I would've appreciated a more straightforward, grounded take on the action genre, I'd be lying if I said that the ludicrousness of it all wasn't entertaining, because it was. From the constant bee puns and the hilariously energetic villains that would give Jordan Belfort a run for his money to Statham's stoic and almost inhuman performance and all of the horror villain-esque violence that he delivers upon his enemies, ""The Beekeeper"" is straight-laced farce. This is a movie that's dumb, and knows that it's dumb, but plays itself as serious as humanly possible. Because of that, you'll find yourself laughing with the movie while also finding a great deal to enjoy from the action sequences.""The Beekeeper"" features Statham at his most brutal, perhaps ever, employing a range of tactics that dispatch the film's villains in increasingly violent manners. Statham is a force to be reckoned with here, more akin to The Punisher than John Wick, and it really works. It's all very silly, but the brutality is fitting, especially since the villains are so despicable. You really want to see the villains get what's coming to them, and you get that through a series of action sequences that are each more elaborate than the next. I cannot emphasize enough how stupid the movie is, but I also can't emphasize enough how fun it is to watch on the silver screen.I am still not a fan of David Ayer after watching this movie, but I am impressed about how entertaining ""The Beekeeper"" managed to be. As I said, I would've preferred a more gritty, serious action movie than this was, but for what it was, this was fun, and I will definitely be adding this to my physical media collection."
"3","Take not these filmjobs Jason.","https://www.imdb.com/review/rw9597828/?ref_=tt_urv","bernthharnesk","1 February 2024","I understand Jason Statham. His agent suggests him to take a job, a film in his genre, and get well paid.But, honestly. This movie I hope it paid so well he can take a free job for a movie with a real script and real actors. I really understand that Jeremy Irons signed up. At his age in the business, film offers don't grow on trees. This was a low-water mark with lousy acting. A movie, if you like Jason, that can be on in the background while you're doing something else. The cocain sniffing son who is the boss and the brain behind all scams goes to history in bad avrings. How could anyone let this guy in to the film industri?"
"10","Just watch this!!!","https://www.imdb.com/review/rw9595574/?ref_=tt_urv","bekundaedmo","30 January 2024","The movie is phenomenal, the action is top notch, hit me like a surprise, David Ayer I commend you for this movie. At no point did I think the action was little or not interesting enough or that the plot was not good. Am going to have a hard time appreciating other action movies this year because of this movie. Jason Statham is amazing, and I liked how everyone responded when they knew a beekeeper was involved. This movie is one of a kind and if you are an action movie fan and don't like this, well you might not be an action movie fan honestly. The cast were wonderful and fit the movie, the movie was epic."
"6","lesser John Wick","https://www.imdb.com/review/rw9599712/?ref_=tt_urv","SnoopyStyle","2 February 2024","Adam Clay (Jason Statham) is the beekeeper. Secretly, he's a retired super-assassin from an unrestricted government program. His friend Eloise Parker gets taken by a call center scam team and commits suicide. He decides to track down and take out the entire organization. He is pursued by Eloise's daughter FBI Agent Verona Parker (Emmy Raver-Lampman). The scam organization is led by Derek Danforth (Josh Hutcherson) and protected by former CIA director Wallace Westwyld (Jeremy Irons).This is like a less serious Death Wish or lesser John Wick. Statham is doing Statham. It would be better to have Verona join Adam Clay in a buddy action thriller. I get the idea of uncovering the program and choosing the morality of the situation. She feels underused when her character starts so strongly. This is slight fun. It had the potential to start another action thriller franchise, but that's unlikely now."
"2","A child could write a better script","https://www.imdb.com/review/rw9628392/?ref_=tt_urv","johnmichaelhilliard","18 February 2024","I'm a huge Jason Statham fan but Christ alive this is easily the worst movie of his career. There's some pretty awful acting going on but the script is the real criminal here. How they got the likes of Jeremy Irons, Phylicia Rashad, Minnie Driver and Statham himself to appear in this movie is beyond belief. I also find it hard to believe that the writer of this drivel, Kurt Wimmer, is the same guy who wrote the action thriller 'Salt' starring Angelina Jolie, which is a seriously underrated film. I don't wish to put spoilers into this review or give away any of the plot, so I won't, but just to give you an idea of how poor this film is, all the Secret Service agents are running around wearing armoured vests with SECRET SERVICE written on the back in huge letters. How secret would the service be if they all wore vests proclaiming who they were in giant letters? This is just the tip of a huge iceberg of goofs and plotholes, highlighting how bad this film really is."
"10","Need this movie","https://www.imdb.com/review/rw9594384/?ref_=tt_urv","markmacf","30 January 2024","With all the trash in Marvel movies these days this was a welcome surprise. Went in with low expectations and came away buzzing. Full action and great plot. You have James Bond and then you have the Beekeeper. Its was that good.hope there is more to come.The concept of Beekeepers and protection of the Hive was brilliant. The one liners kept coming and remained me of days gone by with Arnie. I'm a Beekeeper. I protect the Hive, Everyone, I need your attention. Im going to burn this place down, I need to take care of the Hive, we have laws for these things. -Until they fail and then you have me.Its was full on action, refreshing to see a movie that played out with our constraints. If you liek action dont miss it. Word of warning language is a bot strong at times for under 15's. Sit back and enjoy."
"7","Special Agent Verona Parker ruined movie","https://www.imdb.com/review/rw9608459/?ref_=tt_urv","shrirajbhanagehbk","7 February 2024","I am giving 7 stars only because of Jason statham otherwise its 4 star movie. Action is good but that verona Parker character is pretty annoying & the actress who played also not very interesting. Movie would have been better if she wasn't part of it. Clay is deceased woman's neighbour and verona is het daughter but somehow clay is more sad than her daughter. Plot is average but with the action scenes it doesn't even metterrrr. Villains are okay and we enjoy clay bashing there heads around furniture. & we can't compare beekeeper to wrath of man. That was way better. I have nothing else to say."
"6","actually a dark comedy , or seriously inept scriptwriter ?","https://www.imdb.com/review/rw9596597/?ref_=tt_urv","rossmcdee1","31 January 2024","Firstly - this is quite enjoyable - an almost typical , cliched action film with brutal fighting and predictable story... except for a couple of things worth mentioning.The story is so utterly preposterous & contrived it comes across as a po-faced comedy. The main female protagonist (FBI Macy Gray look-a-like) is so terrible she can't help but incite laughter or mirth at her actions.She also pulls some hilarious pouts during the film, while her motivations appear increasingly deranged- why is she making so much effort to tackle the man who got revenge for her & her mother - why does she do nothing about the parasites who stole from her mother when Stratham's character has opened all the doors for her to do so? It is farcical- yet still entertaining if the viewer is in the right frame of mind-If you take this sort of comic book fare seriously you will find it unbearable- such as when Stratham is at the 'party' & shows himself- why did he do all of what follows ,when he could have archived his goal far more simply & effectively just by shaving his beard off or wearing a wig & dark glasses - because the writers thought the scenario would be 'cool'.THIS FILM IS A BLACK COMEDY , intentionally or otherwise.There are so many more silly instances that could be mentioned but they will probably be more entertaining experiencing them watching the film, instead of me just listing them here.I noticed some reviews mentioning that this film explores serious issues of conspiracy- it doesn't - it ignores the vast network of family interests, bonds & consolidations that allow any 'individual' to become a prominent public figure, or even successful business enterprise.... It is a COMIC BOOK ACTION FILM and doesn't pretend to be anything more. As such it is quite entertaining.Usually I would mention all sort of technical matters, but there is no need to with this- it's decent, everyone does their job adequately.The fight scenes are brutal and reasonably well staged, but rather ridiculous as well, none of Strathams adversaries can aim a gun,and he has no serious challenges for most of the film. Despite that fact, if you can enjoy the utter unbelievability of the story the action can be even more entertaining than a more 'realistic' portrayal of such encounters.6.5 out of 10 - for the shear preposterousness of the story & entertainingly awful acting of FBI Girl."
"4","Where do you find these people?","https://www.imdb.com/review/rw9598705/?ref_=tt_urv","mertafor","1 February 2024","There are ""feel good"" movies. You just watch them to put a smile on your face, they make you feel happy. And then, there are movies just make you feel bad. You feel bad because your intelligence rejects such an inferior product. This is a recent trend actually. I seriously don't know how they pick these actors and writers but they deliver the worst material thanks to horrible writing and cringy people. By the way, I'm an action fan and ""mindless action"" is great most of the time as long as it's done right. This is just a John Wick wannabe B movie diguised as an A class thanks to its budget (probably above the average).There is not much to say about Statham, he's doing some of his usual stuff again except he can't bend, jump or do his moves on the floor due to his age. As for the rest of the crew, that FBI lady is in the center of ""feel bad"". I mean useless nosey female law person is a cliche older than me already but her appearance, attitude and style couldn't be cringier than this, zero credibility. At least try to find some actor looks like a government agent for god sake. Her only contribution to the story is to help bringing more people to get wasted by Statham. As for Jeremy Irons, clearly he needed money, maybe that's understable at some extent. I won't even go into other cartoonish villains. Very bad copies of John Wick universe characters.Long story short just stay away from this one. This is not John Wick, Nobody or even Extraction."
"8","it would have been a 10/10 if it wasn't for Verona Parker","https://www.imdb.com/review/rw9617506/?ref_=tt_urv","tristanostara","12 February 2024","Verona Parkers Character was terrible, and her acting was terrible , scrunch up your face and throw a tantrum like a child then storm into building with teams of marines and mercenaries spraying bullets every, all the while hindering the guy that's avenging her mothers death and punishing the people responsible for ripping off her mother,the other replacement female ""bee keeper"" was way too comical and never stood half a chance ,
other than that I thought the movie was fantastic they make a sequel asapjust dont put that horrible verona Parker in the film she sucked , good to see jason statham going hard out in the combat scenes."
"7","Steven Segal type with more Evil Bad Guys","https://www.imdb.com/review/rw9585472/?ref_=tt_urv","dttruman","25 January 2024","This is the most superficial of Jason Statham action movies. KInd of a weak plot that has the usual corruption in the government with the action of Equalizer and John Wick, but the plot has a touch of Bourne Identity. The corrupt gov't goes to the highest level that has the Beekeeper dealing with a coked up son with a dirty business and the parent tries to neutralize him. Gee, have we all heard this somewhere before? The best line of the whole movie is delivered by Statham when he ask some of the law enforcement branches, and I am para phrasing, You have to make a choice, do believe in the law or do you believe in justice. A good movie overall."
"2","Tediously predictable.","https://www.imdb.com/review/rw9632630/?ref_=tt_urv","shenzencowboy","20 February 2024","This movie feels like the script was written by AI. The dialogue is beyond banal. The choreographed action scenes are so absurd they're almost comical. I'm Wondering why we just don't send Statham to Ukraine. He'd finish the war in a day. The acting is hammy and amateurish.The basic idea of seeking vengeance against scammers could have been good but this is like a poor mans Equalizer movie. The characters aren't likeable.I love honey but by the end of this movie I hated bees and will never touch the stuff again.How much longer will they keep rehashing repetitive D grade action movies like this? There is nothing original, clever or interesting about it whatsoever."
"8","Not sweet ...","https://www.imdb.com/review/rw9559046/?ref_=tt_urv","kosmasp","13 January 2024","... as honey! But vicious! Because of protecting the hive and all that. So no pun(s) intended! Actually if you are open for it, there are a few puns or information bits about bees you can learn ... or at least hear. Bees are important - unlike some humans - at least according to the movie. That said: suspension of disbelief is quite important with this one.I do believe that John Wick is the better movie (franchise), but it's not like there can only be one. There is also a sense that the movie has a bigger universe ... if this is successful I do believe that we can and will see a lot more of Statham and others. Just saying - be aware what this is and what you want to watch. It is nice to see something from David Ayer ... he serves us something quite violent! Though it is not like there are complex choreography ... there is viciousness there for sure though!! The first action highlight of the year is here ... enjoy."
"1","Beyond Brutally Bad and then Adam Basil's character came on","https://www.imdb.com/review/rw9665739/?ref_=tt_urv","lvspvt","8 March 2024","The first 10 minutes were at least a little different and thereafter it descended into the same old stereotypical genre that gives oxygen to Statham's career. Every single movie he touches is the same and you'll be making the same mistake that I did if you hope for something else. Heavens. This movie is awful but it descends into another whole new level of hell when Adam Basil's character comes on. A brutally bad South African accent is actually only the 3rd worst part of this character but its actually exceeded by his painful over-acting and overall implausibility, and the fact that he is dressed like a banana but is allowed to be at a tea party held on the president's estate? All I can say in the man's defence is that he is not alone in the terrible acting that has added no value to the lives of anyone who has seen this movie. My only hope is that the last of the ammunition was saved for the screenwriters and production team.Please run as fast as you can away from this. You'd have a better evening looking at the advertisements on the walls of a bus station."
"7","Not good... but oddly satisfying","https://www.imdb.com/review/rw9788944/?ref_=tt_urv","stephaniebookish","14 May 2024","I was looking for an uncomplicated action flick, and I got it. Don't get me wrong, it's definitely not a ten. The acting was frequently substandard (aside from Statham - and also Irons, who did his best with some really terrible dialogue), and there were some significant plot issues. However, in an age of aggressive scammers targeting the vulnerable, this film was vicerally cathartic.If the goal was to pick a villain that no-one would feel sorry for as they die horribly, they hit a bulls eye. I personally know an elderly individual who has been scammed out of a significant amount, so I was all in to sit back, munching popcorn, as they got everything they deserved. And I fully admit that the choice of villain probably led me to rate it higher than might have otherwise.Is it a brilliant cinematic achievement? No. But it was fun to watch once. If I get nothing else out of it, next time a scammer calls me, I get to close my eyes and go to a happy place where Statham beats them silly and blows up their call centre."
"3","Not the Manchurian Candidate","https://www.imdb.com/review/rw9603075/?ref_=tt_urv","wsherrett-677-936271","4 February 2024","Don't bother with this one. The story is badly patched together, it doesn't even work as a video game. All of the top stars are in ""let's get this one over with"" mode. By the end I was hoping one of the bad guys would just shoot Statham's character instead of standing there pointing their gun at him and waiting for him to knock them cold.The only way that a film like this could maintain interest is if the fight scenes showed some variety as the story goes along. This action director didn't seem to know what he was doing, and the endless, repetitive martial arts sequences seemed to be just filling time."
"8","Jason Statham Kills a Bunch of People? Sold","https://www.imdb.com/review/rw9595909/?ref_=tt_urv","chukkacabra","31 January 2024","Jason Statham, one of my favorite action stars, is back at it again, sporting some of the most hair he's had in years. I'm glad that The Beekeeper is successful, since some of his recent films haven't been as good. It was everything I hoped it would be. Stellar fight choreography, brutal kills, and Josh Hutcherson as an extremely hateable villain. People need to learn to just appreciate strong action flicks, and The Beekeeper is one of the better pure action movies in recent memory, going up there with 'Extraction' and 'John Wick.' If you like action movies and Jason Statham, The Beekeeper is sure to become one of your favorites."
"6","buzz and kill","https://www.imdb.com/review/rw9612752/?ref_=tt_urv","ferguson-6","9 February 2024","Greetings again from the darkness. For those who take pride in their ability to keep track of body counts in movies, I can only say, best of luck with this one. Boom. Bang. Punch. Kick. Stab. Choke. Flip. Our hero, acting alone, uses every available attack to neutralize armies, SWAT teams, trained security teams, and greedy scumbags ... all in the name of ""protecting the hive"". OK, it's mostly for revenge for causing the death of ""the only person who took care of me.""
Director David Ayer (END OF WATCH 2012, SUICIDE SQUAD 2016) and screenwriter Kurt Wimmer (SALT, 2010) are very much at home in the action-violence genre, and adding the king of cinematic hand-to-hand combat, Jason Statham, to the mix can only mean more action and more fighting and more violence. There is no reason to critique a movie that delivers exactly what it sets out to deliver to an audience that expects exactly that.Statham is in prime form as Adam Clay, a beekeeper on a farm owned by retired teacher Elise Parker (Phylicia Rashad, CREED). When a phishing scam drains her bank accounts, including that of the non-profit she administers, Clay reacts to the subsequent tragedy by tracking down the culprits of the scheme. Tech fraudsters are easy targets because we all despise them, and the film plays that up by exaggerating the obnoxious nature of those involved. A miscast Josh Hutcherson (THE HUNGER GAMES) plays Derek Danforth, an entitled little bleep who skateboards in the office to his next massage and wears outlandish outfits befitting a person desperate for attention. Adding to the psychological drama is FBI Agent Verona Parker (Emmy Raver-Lampman, ""The Umbrella Academy""), the daughter of Elise, the woman who put Clay on his mission of reckoning.Additional supporting roles include Bobby Naderi as Verona's FBI partner, Jemma Redgrave as the President, a brief appearance by Minnie Driver as the FBI director (she takes three quick phone calls), and Oscar winner Jeremy Irons as Wallace Westwyld, the retired agent charged with keeping Derek safe. The hook here is that beekeeper Clay is actually a retired secret agent known as ""the Beekeeper"", and in one of the oddest sequences, his replacement (a wild character inspired by Prince?) brings a Gatling gun to try and end Clay once and for all. The film is silly and absurd, and right up the alley of those who embrace Statham's stoic bulldozer of a man."
"10","This hits home","https://www.imdb.com/review/rw9748654/?ref_=tt_urv","mkmaxapple-61871","21 April 2024","My mother was scammed of her savings and our house, our home. My family lost our home to scammers who decided to prey on the unassuming. My world was turned upside down, our family almost ripped apart because of what happened. We tried to fix what we could but we lost our house and land. What they took from us could never be replaced. It was where our beloved dogs were buried and where we spent some of the fondest memories.For some, this movie might be over the top and unbelievable but I thank Mr Statham for doing this movie. Thnk UWish there were beekeepers for real.Also, save the bees."
"1","Bee -what???","https://www.imdb.com/review/rw9605340/?ref_=tt_urv","Martipee","5 February 2024","One of the worst things in Hollywood is to see a popular star relegate themselves to B-Grade movies, either due to finances or lack of opportunities. Jason Statham should not be one of those, but you have to wonder why he made this movie.Basically, its absolute rubbish. Lets ignore that its an Australian movie, but considering some of the cast, the money on offer must have been good and included a free holiday on the Gold Coast.Storyline is about as original as a loaf of bread, the script lines were obviously limited to a small number of letters because it lacked a quality barely above a kids show, and the guys Statham had to fight were nothing more than statues awaiting to be hit.If you're a Statham worshipper, bored or low in IQ, its watchable, but be aware, you were warned."
"6","Decent Action Movie","https://www.imdb.com/review/rw9600553/?ref_=tt_urv","eoinageary","2 February 2024","John Wick with Bees hahahahaThe beekeeper sees Jason Stathem take on a group that have been stealing money through fraud and scams online against anyone they can get their hands on, the daughter of a woman he knew that was victim ended up taking her life as the daughter seeks justice through the law, the beekeeper seeks it through blood.The opening line is a joke obviously hahaha It is a decent action flick with a decent revenge story. Some of the action is quite good, i actually would have liked a little more. The stealth kill scenes were very good.CGI and effects all very good, music is decent and acting is decent too, a funny role for Josh Hudgetson to be in, good in it mind you.Standard action film, 6/10."
"7","Good movie, but has more potential.","https://www.imdb.com/review/rw9710330/?ref_=tt_urv","sannebaartmans","30 March 2024","I had just returned from the film The Beekeeper and I left the theater happy. The film was well put together and the fight scenes were very impressive. You can see that they put a lot off effort into these scenes. I think Jason Statham was the perfect choice for this exciting role. I can't imagine someone else playing this role. So good casting! The story was unique and had a lot of potential. Still, I don't think they got everything out of it. There were many nice details that you immediately notice as a film lover. I give this movie a 7.5. Good film, a lot of potential but could have been achieved more."
"6","Queen of the Damned","https://www.imdb.com/review/rw9582819/?ref_=tt_urv","southdavid","24 January 2024","I'm not the world biggest fan of this sort of midbudget action film, the ones that seem to end up on the streaming services rather than the big screen these days and whilst ""The Beekeeper"" isn't great it's unintentionally hilarious dialogue, and some decent turns in the support cast elevate it slightly above those.When his landlady Eloise (Phylicia Rashad) takes her own life, after her life savings are stolen from her by a cybercrime syndicate, Adam Clay (Jason Statham) sets out to avenge her. Clay though is not just an ordinary vigilante, he was once a Beekeeper, a member of a special government project, highly trained and given autonomy to make his own decisions about how to progress a situation. As Clay kills his way up the foodchain, chased by Eloise's FBI agent daughter Verona (Emmy Raver-Lampman), Clay comes to learn that the syndicate have ties to government agencies, that have the resources to mount a defence against his onslaught.So, all of the good work in this is done by supporting characters, particularly Raver-Lampman, so good in ""The Umbrella Academy"", and her partner in this, played by Bobby Naderi. Their scenes together elevate the film somewhat. Josh Hutchison is having a good time too, as a higher up douchebag who believes, and with some reason, that he's untouchable. One of the problems though is that Statham's character is pretty lifeless. He's proved in other films he's capable of being charismatic but here he just waffles on about Bees every chance he gets, which becomes hilarious the further you get into the film and the more frequently it happens. You can only mumble ""Protect the Hive"" so many times, before it ceases to lose all meaning.The action is fine, if perhaps lacking something truly interesting or memorable. The CGI work isn't as good as the practical stunts, and the fighting remains a touch below something like a ""John Wick"". If briefly threatens to accept its dumb nature, during a fight with another Beekeeper and become more fun, but doesn't commit to it for long.There's probably a desire to franchise the character, like has happened with other Statham films, but I really don't think there's much more meat on what was already a modest bone."
"2","Glad i didn't pay to see this","https://www.imdb.com/review/rw9630260/?ref_=tt_urv","billkline-69752","19 February 2024","Corny characters, bad acting, poorly written. Jason Stathan is ok, fight scenes are decent, but doesn't help the movie. Loved the Transporter and Mechanic movies, was hopeful this would be on par but it fails in so many ways. There are some surprise actors in this other than Stathan like Jeremy Irons and Felicia Rashad. But others are just terrible actors and even come off as cartoony at times. Plus, like every other mainstream movie, they force diversity and it's too much. Female Beekeeper and main antagonist in the end are like something out of a Disney movie, or a bad movie from the 80's. Don't waste your $$ or time."
"9","The world neede this kind of film","https://www.imdb.com/review/rw9680527/?ref_=tt_urv","sshmk","15 March 2024","Sometimes you just need a beekeeper kind of flick to wind off from all the terrible stuff happening around you.For me it came in the perfect time. I was so disappointed in recent ""blockbuster"" releases that I had little to no expectations regarding The Beekeeper, glad I was wrong.From the moment Jason Statham dropped the two large gas cans on the ground, a whole hell broke loose. Just like it's 1994 again and you are hanging with your buddies watching Schwarzenegger's latest flick in the local cinema.Is the story bad? Yes, some questionable acting (Jason excluded), some dumb FBI decisions etc, but boy does the action part make up for it."
"6","Good action movie with interesting plot, touching some of current society problems, with one flaw","https://www.imdb.com/review/rw9563662/?ref_=tt_urv","capitanotm","14 January 2024","I jut watched The Beekeeper and i can say that this movie could have get an 8 or even a 9 if they worked just a little bit more on it.Let me tell you the one and only flaw - its just way way way way way too unrealistic!I know its an action movie but you can make action movie like John Wick (first 3 parts, 4th is disaster), or like Extraction that are of course a bit of fantasy movies, but way more believable than this one. Just so many completely absurd and stupidly taken scenes and situations.Story is pretty decent, it misses a 5 or 10mins better introduction so we could connect more to the connection that main character has with a certain person, and for which everything else later happens. Why not spend some more money and make that extra couple of minutes which could create a way closer emotion to the story and characters..It touches a lot of current problems in society and especially in USA, but also around the globe, it has an very interesting lore that could be explored in so many different ways.I hope for the sequel, maybe prequel as well, with some deeper story and development of characters.All in all a decent watch, a good action movie. I would watch it again."
